alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1738299456.3233,anonymous,5762.7818538135,1732695555.4636,"AS136089 PT Mitra Mandiri Network",IDNIC-MMNET-AS-ID,Indramayu,Asia,AS,Indonesia,ID,,false,"PT Mitra Mandiri Network",-6.3277,108.3215,false,"PT Mitra Mandiri Network",true,"West Java",success,Asia/Jakarta,45265,1738139318,1738299456.3233,8070,http,http://157.66.16.38:8070,false,6942.3432350159,9216,71434,11.427154370738,157.66.16.38
true,1738295636.2221,elite,1270.145192959,1710633910.8217,"AS56040 China Mobile communications corporation",CMNET-GuangDong-AP,Guangzhou,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",23.1317,113.266,true,"China Mobile Communications Corporation",true,Guangdong,success,Asia/Shanghai,510000,1737706264,1738299456.3083,8443,http,http://183.234.215.11:8443,false,859.96651649475,376551,51598,87.948587991564,183.234.215.11
true,1738298929.2768,transparent,3013.8272100143,1738114197.4143,"AS134238 CHINANET Jiangx province IDC network",CT-Jiangxi-IDC,Shanghai,Asia,AS,China,CN,,false,"CHINANET Jiangx province IDC network",31.2222,121.4581,false,"Chinanet JX",false,Shanghai,success,Asia/Shanghai,,1738114199,1738299456.2547,655,http,http://106.227.5.2:655,false,6902.5056362152,898,1756,33.835719668425,106.227.5.2
true,1738299438.5846,transparent,5335.2316372343,1735855035.0137,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"Telekomunikasi Indonesia",-6.2114,106.8446,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,11730,1738278696,1738299456.1423,8080,http,http://36.89.209.147:8080,false,8870.0387477875,3839,32079,10.688234311487,36.89.209.147
true,1738292181.5039,elite,1409.129379119,1737989665.8791,"AS55990 Huawei Cloud Service data center",HWCSNET,Shanghai,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",31.2304,121.4737,false,"Huawei Public Cloud Service",false,Shanghai,success,Asia/Shanghai,,1737989667,1738299455.9735,7000,http,http://60.204.144.253:7000,false,770.4119682312,3355,1118,75.005589090096,60.204.144.253
true,1738295814.0653,elite,1782.3534501722,1737989619.3579,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Wanghailou,Asia,AS,China,CN,"Hebei Qu",false,"CNC Group CHINA169 Tianjin Province Network",39.1504,117.204,false,,false,Tianjin,success,Asia/Shanghai,,1737989620,1738299455.8833,806,http,http://60.30.73.244:806,false,790.31348228455,3291,1180,73.607694028182,60.30.73.244
true,1738299455.8084,transparent,7328.4155171694,1710664818.8553,"AS38758 PT. HIPERNET INDODATA",HYPERNET-AS-ID,Depok,Asia,AS,Indonesia,ID,,false,"PT. HIPERNET INDODATA",-6.3966,106.8164,false,"Hipernet Indodata PT",true,"West Java",success,Asia/Jakarta,16451,1737927282,1738299455.8084,8080,http,http://202.180.16.1:8080,false,9495.2323436737,13917,398066,3.3780520070003,202.180.16.1
true,1738299455.2995,transparent,4833.3320629329,1736008194.4816,"AS139981 PT. Menaksopal Link Nusantara",MENAKSOPAL-AS-ID,Ponorogo,Asia,AS,Indonesia,ID,,false,"PT. Menaksopal Link Nusantara",-7.8788,111.4566,false,"CV Menaksopal Lintas Nusantara",false,"East Java",success,Asia/Jakarta,63481,1737823386,1738299455.2995,8080,http,http://157.66.85.37:8080,false,12921.275854111,3478,30108,10.355505270053,157.66.85.37
true,1738299455.2575,transparent,6227.0023887762,1738060053.0461,"AS207594 Connectivia S.r.l",CONNECTIVIA,Angri,Europe,EU,Italy,IT,,false,"Connectivia S.r.l",40.7361,14.569,false,"Connectivia S.r.l",false,Campania,success,Europe/Rome,84012,1738060058,1738299455.2575,8080,http,http://194.105.87.66:8080,false,9328.4072875977,478,2953,13.931798309531,194.105.87.66
true,1738299454.9459,transparent,4839.8545469557,1738294870.864,"AS33983 ARTMOTION SH.P.K.",ARTMOTION-AS,Pristina,Europe,EU,Kosovo,XK,,false,"Artmotion Network 56",42.6462,21.1234,false,,false,Pristina,success,Europe/Belgrade,,1738294876,1738299454.9459,3128,http,http://84.22.56.95:3128,false,8069.6949958801,7,62,10.144927536232,84.22.56.95
true,1738299454.9239,transparent,8368.2386611457,1723019617.1685,"AS35916 MULTACOM CORPORATION",MULTA-ASN1,"Los Angeles","North America",NA,"United States",US,,true,"Multacom Corporation",34.0544,-118.244,false,"TELUS Communications Inc",true,California,success,America/Los_Angeles,90060,1738145562,1738299454.9239,3128,http,http://142.171.157.207:3128,false,4702.6374340057,16373,191416,7.8796278917556,142.171.157.207
true,1738299454.804,transparent,6374.5973525776,1710566968.6804,"AS208972 GIBIRNET ILETISIM HIZMETLERI SANAYI VE TICARET LIMITED SIRKETI",gibirnet-tr,Selçuklu,Asia,AS,Turkey,TR,,false,"Gibirnet Iletisim Hizmetleri Sanayi VE Ticaret Limited Sirketi",38.016,32.492,false,"Gibirnet Iletisim Hizmetleri Sanayi VE Ticaret Limited Sirketi",true,Konya,success,Europe/Istanbul,,1737698891,1738299454.804,9090,http,http://38.41.53.145:9090,false,5507.6041221619,11414,368995,3.0004547736778,38.41.53.145
true,1738299454.4874,transparent,6072.3233811371,1711182822.2688,"AS141921 PT Jaringan Keluarga Bersama",IDNIC-ISEVEN-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Jaringan Keluarga Bersama",-6.17806,106.63,false,"PT Jaringan Keluarga Bersama",true,Banten,success,Asia/Jakarta,,1738052309,1738299454.4874,1111,http,http://103.165.155.67:1111,false,10980.466365814,25924,404111,6.0283465299336,103.165.155.67
true,1738299454.3368,transparent,6672.0989112993,1736136129.7197,"AS36908 Vodacom Tanzania Ltd",VTL-ASN,"Dar es Salaam",Africa,AF,Tanzania,TZ,,false,"Vodacom Tanzania Ltd",-6.827,39.2675,false,"Vodacom Tanzania Ltd",true,"Dar es Salaam Region",success,Africa/Dar_es_Salaam,,1737994079,1738299454.3368,8080,http,http://197.250.7.153:8080,false,3347.5697040558,3571,27347,11.549906203506,197.250.7.153
true,1738298912.4037,elite,4085.1447777147,1738063483.5002,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Servers Tech Fzco",52.3759,4.8975,false,"Servers Tech Fzco",false,"North Holland",success,Europe/Amsterdam,1012,1738063483,1738299454.2004,1080,http,http://178.130.42.169:1080,false,3368.1139945984,1420,1956,42.061611374408,178.130.42.169
true,1738299453.9129,elite,1572.3264729372,1737983685.4702,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,false,Chinanet,23.1181,113.2539,false,"Chinanet GD",false,Guangdong,success,Asia/Shanghai,,1737983686,1738299453.9129,8072,http,http://59.37.95.35:8072,false,5858.8371276855,2170,2392,47.566856641824,59.37.95.35
true,1738298927.7181,anonymous,6028.6810940402,1738145660.5944,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Amsterdam,Europe,EU,Netherlands,NL,,true,"Microsoft Corporation",52.3667,4.9,false,"Microsoft Azure Cloud (westeurope)",false,"North Holland",success,Europe/Amsterdam,1047,1738145661,1738299453.6737,3128,http,http://20.54.244.246:3128,false,8514.0025615692,1231,976,55.777072949705,20.54.244.246
true,1738299453.3596,transparent,5829.837069396,1737753351.055,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Chiang Mai",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",18.6913,98.9121,false,"Triple T Broadband Public Company Limited",false,"Chiang Mai",success,Asia/Bangkok,50230,1737753372,1738299453.3596,8080,http,http://223.206.4.223:8080,false,6430.1354885101,992,6998,12.415519399249,223.206.4.223
true,1738299453.2453,elite,6570.1417499963,1722397534.4367,"AS37337 MUNI S.A",MUNI-EG,Malabo,Africa,AF,"Equatorial Guinea",GQ,,false,"Muni S.A",3.7495,8.781,true,"Muni S.A",true,"Bioko Norte",success,Africa/Malabo,,1737746341,1738299453.2453,8080,http,http://102.223.27.226:8080,false,10473.035097122,14938,192663,7.1955337402036,102.223.27.226
true,1738252142.4604,elite,1025.0601577345,1738058655.4352,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Hangzhou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Zhejiang Province Network",30.2742,120.155,false,,false,Zhejiang,success,Asia/Shanghai,310000,1738058656,1738299453.1942,8085,http,http://123.154.152.224:8085,false,1045.175075531,3455,1,99.971064814815,123.154.152.224
true,1738299452.9877,elite,341.93858666853,1738254667.6377,"AS208626 ServTech LTD",serv-tech,Moscow,Europe,EU,Russia,RU,"Tsentralnyy administrativnyy okrug",false,"ServTech LTD",55.7663,37.6154,false,COOPERTINO-RU,false,Moscow,success,Europe/Moscow,144700,1738254669,1738299452.9877,3128,http,http://194.190.70.200:3128,false,197.58319854736,110,541,16.89708141321,194.190.70.200
true,1738299452.9526,transparent,6355.1951249441,1738278416.9547,"AS4766 Korea Telecom",KIXS-AS-KR,Seongnam-si,Asia,AS,"South Korea",KR,Buljeong-ro,false,"Korea Telecom",37.3654,127.122,false,KORNET,false,Gyeonggi-do,success,Asia/Seoul,13606,1738282496,1738299452.9526,3040,http,http://222.102.139.175:3040,false,3909.4185829163,9,255,3.4090909090909,222.102.139.175
true,1738299375.7403,transparent,4207.7455410591,1738253907.0337,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"Amazon.com, Inc.",1.28009,103.851,false,"AWS EC2 (ap-southeast-1)",false,"Central Singapore",success,Asia/Singapore,048582,1738253908,1738299452.9252,443,http,http://13.250.7.188:443,false,551.14340782166,65,597,9.8187311178248,13.250.7.188
true,1738299452.8473,transparent,5078.6809697159,1736154819.1709,"AS58369 PT. Fiber Networks Indonesia",FIBERNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Fiber Networks Indonesia",-6.2114,106.8446,false,"PT Patra Badak Arun Solusi",true,Jakarta,success,Asia/Jakarta,11730,1737985334,1738299452.8473,8080,http,http://115.187.31.93:8080,false,1843.1947231293,2915,27505,9.5825115055884,115.187.31.93
true,1738299452.7464,transparent,5665.0889971961,1737562852.8625,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1738167691,1738299452.7464,16384,http,http://171.224.48.220:16384,false,3023.8654613495,1235,9431,11.578848678042,171.224.48.220
true,1738299452.7329,elite,10437.640738394,1717281975.8738,,,Montreal,"North America",NA,Canada,CA,,false,IBM,45.5019,-73.5674,false,IBM,true,Quebec,success,America/Toronto,H4X,1737973571,1738299452.7329,8080,socks4,socks4://9.75.3.188:8080,true,3882.2596073151,514,86897,0.58802667856448,9.75.3.188
true,1738299452.7047,transparent,5347.4051136538,1734631965.1183,"AS138130 PT PHATRIA INTI PERSADA",PHATRIASULUNG-AS-ID,"Manggadua Selatan",Asia,AS,Indonesia,ID,,false,"PT PHATRIA INTI PERSADA",-6.2208,106.8403,false,,true,Jakarta,success,Asia/Jakarta,,1738261006,1738299452.7047,8081,http,http://103.133.27.50:8081,false,8469.8717594147,5538,47931,10.357403355215,103.133.27.50
true,1738299452.6877,transparent,6003.0282413614,1721543553.7333,"AS138296 Juweriyah Networks Private Limited",STARNET7-AS,Mumbai,Asia,AS,India,IN,,false,"Juweriyah Networks Private Limited",19.0748,72.8856,false,"Juweriyah Networks Private Limited",true,Maharashtra,success,Asia/Kolkata,400013,1737876519,1738299452.6877,58080,http,http://103.41.33.169:58080,false,10525.765895844,25818,232284,10.003022061046,103.41.33.169
true,1738299452.6406,elite,7887.4420895394,1737520885.1899,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Akamai Technologies, Inc.",50.1169,8.6837,false,"Akamai Technologies, Inc.",false,Hesse,success,Europe/Berlin,60313,1738125728,1738299452.6406,7777,http,http://172.236.211.52:7777,false,7756.2866210938,2584,8708,22.883457314913,172.236.211.52
true,1738280809.2581,elite,1255.8610472776,1738253828.3093,"AS55990 Huawei Cloud Service data center",HWCSNET,Beijing,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",39.9042,116.4073,false,"Huawei Public Cloud Service",false,Beijing,success,Asia/Shanghai,,1738253829,1738299452.5472,9200,http,http://113.44.155.17:9200,false,945.39403915405,641,20,96.974281391831,113.44.155.17
true,1738299452.4702,elite,4215.7670363464,1737969291.5507,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Guangzhou,Asia,AS,China,CN,,false,Chinanet,23.1181,113.2539,false,"Chinanet GD",false,Guangdong,success,Asia/Shanghai,,1737969301,1738299452.4702,727,http,http://14.29.116.148:727,false,2450.9146213531,1582,3197,33.103159656832,14.29.116.148
true,1738299452.28,elite,3950.6989338181,1738292860.4045,"AS7552 Viettel Group",VIETEL-AS-AP,"Vũng Tàu",Asia,AS,Vietnam,VN,,false,VIETELmetro,10.3444,107.0875,false,,false,"Bà Rịa–Vũng Tàu Province",success,Asia/Ho_Chi_Minh,790000,1738292866,1738299452.28,10001,http,http://115.72.172.190:10001,false,1080.1422595978,44,53,45.360824742268,115.72.172.190
true,1738299451.772,elite,1070.9218795054,1738246429.7748,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Kunming,Asia,AS,China,CN,,false,"CNC Group CHINA169 Yunnan Province Network",24.8797,102.833,false,,false,Yunnan,success,Asia/Shanghai,650000,1738246605,1738299451.772,8085,http,http://119.62.32.105:8085,false,989.36891555786,428,338,55.874673629243,119.62.32.105
true,1738299451.64,elite,2329.0303447287,1737580841.2296,"AS174 Cogent Communications",COGENT-174,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Cogent Communications",50.1109,8.68213,false,InternetINFrankfurt,true,Hesse,success,Europe/Berlin,60313,1738185268,1738299451.64,15321,http,http://45.87.68.5:15321,false,1629.5003890991,1347,9050,12.955660286621,45.87.68.5
true,1738299451.6083,transparent,5862.6080133491,1735971613.4198,"AS27947 Telconet S.A","Telconet S.A",Guayaquil,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-2.2026,-79.8749,false,"Clientes Quito",false,Guayas,success,America/Guayaquil,,1737789471,1738299451.6083,8889,http,http://181.198.11.204:8889,false,9663.2645130157,2724,30375,8.2298558868848,181.198.11.204
true,1738299451.5963,anonymous,5264.4070830478,1737580122.2199,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Batu,Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",-7.8779,112.531,false,"CV Mars Data",false,"East Java",success,Asia/Jakarta,,1738184985,1738299451.5963,8080,http,http://113.192.48.53:8080,false,3909.9204540253,1255,9204,11.999235108519,113.192.48.53
true,1738299451.4537,transparent,6554.0882541756,1710565331.2291,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Yogyakarta,Asia,AS,Indonesia,ID,,false,"PT. Mega Artha Lintas Data",-7.8035,110.3646,false,,true,Yogyakarta,success,Asia/Jakarta,55581,1737954694,1738299451.4537,8085,http,http://103.105.55.170:8085,false,8501.948595047,37137,408970,8.3246844366934,103.105.55.170
true,1738299371.8604,transparent,6009.759758855,1734161847.7952,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,"Negocios Y Telefonia Nedetel S.A",false,Pichincha,success,America/Guayaquil,,1737791969,1738299451.4491,999,http,http://45.70.202.70:999,false,8094.5911407471,3915,55882,6.547151194876,45.70.202.70
true,1738299451.3875,transparent,6516.1798698207,1710718816.7439,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Quezon City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.6538,121.0634,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1111,1738186026,1738299451.3875,8082,http,http://122.2.79.174:8082,false,8698.5998153687,33400,380233,8.0747909378604,122.2.79.174
true,1738299450.9373,transparent,5635.7015494463,1731012078.3761,"AS37284 Aljeel Aljadeed For Technology",Aljeel-net,Tripoli,Africa,AF,Libya,LY,,false,"Aljeel Aljadeed For Technology",32.8877,13.1872,false,"Alnakhlatin Co",true,Tripoli,success,Africa/Tripoli,,1737698294,1738299450.9373,1981,http,http://154.73.109.241:1981,false,3912.0895862579,4124,100418,3.9448260029462,154.73.109.241
true,1738299450.9366,transparent,5924.6989359136,1737430606.2755,"AS150501 PT Haci Telekomunikasi Indonesia",IDNIC-HCI-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Haci Telekomunikasi Indonesia",-6.177,106.6284,false,,false,Banten,success,Asia/Jakarta,15620,1738036938,1738299450.9366,2024,http,http://103.120.76.74:2024,false,2698.9891529083,1418,11159,11.274548779518,103.120.76.74
true,1738299450.5985,transparent,6440.328327796,1737737256.9169,"AS31549 Aria Shatel PJSC",RASANA,Tehran,Asia,AS,Iran,IR,"District 3",false,"Aria Shatel PJSC",35.7808,51.4361,false,"SHATEL Network",false,Tehran,success,Asia/Tehran,,1737739281,1738299450.5985,8080,http,http://94.182.53.244:8080,false,7190.5291080475,847,7355,10.326749573275,94.182.53.244
true,1738299450.4797,elite,1897.1520754007,1738222477.8999,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Chengdu,Asia,AS,China,CN,,false,Chinanet,30.6667,104.0667,false,"Chinanet SC",false,Sichuan,success,Asia/Shanghai,,1738246014,1738299450.4797,2324,http,http://118.113.245.156:2324,false,938.62295150757,39,673,5.4775280898876,118.113.245.156
true,1738299450.3973,elite,2245.5620962726,1737967305.1428,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Shenzhen,Asia,AS,China,CN,,true,"Addresses CNNIC",22.5559,114.0577,false,"Aliyun Computing Co., LTD",false,Guangdong,success,Asia/Shanghai,,1737969571,1738299450.3973,4368,http,http://47.119.27.244:4368,false,1009.9906921387,121,4446,2.6494416465951,47.119.27.244
true,1738281484.6916,transparent,1117.0192603395,1737968624.1886,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Ningbo,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",29.8752,121.5564,true,"China Mobile",false,Zhejiang,success,Asia/Shanghai,,1737968626,1738299450.1105,5911,http,http://39.185.37.193:5911,false,1228.6870479584,4189,555,88.301011804384,39.185.37.193
true,1738299449.9998,transparent,5296.8183169931,1738246425.3019,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.733,100.4865,false,"TOT Public Company Limited",false,Bangkok,success,Asia/Bangkok,10600,1738246426,1738299449.9998,8080,http,http://101.109.122.168:8080,false,4972.1245765686,118,652,15.324675324675,101.109.122.168
true,1738299449.9168,elite,6481.4228768897,1738120307.5332,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1738122575,1738299449.9168,10089,http,http://171.228.170.191:10089,false,11370.397806168,226,2324,8.8627450980392,171.228.170.191
true,1738299254.0804,anonymous,1288.5393926184,1737969670.8996,"AS136190 JINHUA, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-JINHUA-IDC,Yanguan,Asia,AS,China,CN,,false,"China Telecom",30.4043,120.545,false,,false,Zhejiang,success,Asia/Shanghai,,1737970683,1738299449.8503,9532,http,http://61.174.243.24:9532,false,766.89767837524,1570,3178,33.066554338669,61.174.243.24
true,1738299444.9941,elite,6471.77532741,1738296362.0813,"AS7552 Viettel Group",VIETEL-AS-AP,"Vũng Tàu",Asia,AS,Vietnam,VN,,false,VIETELmetro,10.3444,107.0875,false,,false,"Bà Rịa–Vũng Tàu Province",success,Asia/Ho_Chi_Minh,790000,1738296622,1738299449.7568,10001,http,http://115.72.168.142:10001,false,8272.8624343872,14,29,32.558139534884,115.72.168.142
true,1738299390.3358,elite,6037.3739401499,1738288770.6966,"AS7552 Viettel Group",VIETEL-AS-AP,"Vũng Tàu",Asia,AS,Vietnam,VN,,false,VIETELmetro,10.3444,107.0875,false,,false,"Bà Rịa–Vũng Tàu Province",success,Asia/Ho_Chi_Minh,790000,1738289163,1738299449.5878,10001,http,http://115.72.0.213:10001,false,12544.04425621,36,117,23.529411764706,115.72.0.213
